0,1,2
0.01,-0.13,1.18
-0.03,-0.08,1.22
0.61,1.2,0.77
0.61,1.2,0.77
0.73,-0.74,0.54
0.76,-0.92,0.56
-0.08,-0.33,1.27
-0.1,-0.28,1.27
0.97,0.33,0.62
0.95,0.17,0.61
0.15,-0.91,1.02
0.13,-0.87,1.02
0.59,0.99,0.71
0.61,1.19,0.7
0.45,-1.15,0.7
0.44,-1.2,0.68
0.46,1.37,0.76
0.6,0.97,0.7
-0.18,0.25,1.27
-0.13,0.32,1.24
0.71,1.16,0.79
0.71,1.16,0.79
0.03,0.51,1.08
0.01,0.73,1.03
0.09,-0.41,1.03
0.09,-0.41,1.03
0.01,-0.13,1.18
-0.03,-0.08,1.22
0.61,1.2,0.77
0.61,1.2,0.77
0.73,-0.74,0.54
0.76,-0.92,0.56
-0.08,-0.33,1.27
-0.1,-0.28,1.27
0.97,0.33,0.62
0.95,0.17,0.61
0.15,-0.91,1.02
0.13,-0.87,1.02
0.59,0.99,0.71
0.61,1.19,0.7
0.45,-1.15,0.7
0.44,-1.2,0.68
0.46,1.37,0.76
0.6,0.97,0.7
-0.18,0.25,1.27
-0.13,0.32,1.24
0.71,1.16,0.79
0.71,1.16,0.79
0.03,0.51,1.08
0.01,0.73,1.03
0.09,-0.41,1.03
0.09,-0.41,1.03
0.01,-0.13,1.18
-0.03,-0.08,1.22
0.61,1.2,0.77
0.61,1.2,0.77
0.73,-0.74,0.54
0.76,-0.92,0.56
-0.08,-0.33,1.27
-0.1,-0.28,1.27
0.97,0.33,0.62
0.95,0.17,0.61
0.15,-0.91,1.02
0.13,-0.87,1.02
0.59,0.99,0.71
0.61,1.19,0.7
0.45,-1.15,0.7
0.44,-1.2,0.68
0.46,1.37,0.76
0.6,0.97,0.7
-0.18,0.25,1.27
-0.13,0.32,1.24
0.71,1.16,0.79
0.71,1.16,0.79
0.03,0.51,1.08
0.01,0.73,1.03
0.09,-0.41,1.03
0.09,-0.41,1.03
0.01,-0.13,1.18
-0.03,-0.08,1.22
0.61,1.2,0.77
0.61,1.2,0.77
0.73,-0.74,0.54
0.76,-0.92,0.56
-0.08,-0.33,1.27
-0.1,-0.28,1.27
0.97,0.33,0.62
0.95,0.17,0.61
0.15,-0.91,1.02
0.13,-0.87,1.02
0.59,0.99,0.71
0.61,1.19,0.7
0.45,-1.15,0.7
0.44,-1.2,0.68
0.46,1.37,0.76
0.6,0.97,0.7
-0.18,0.25,1.27
-0.13,0.32,1.24
0.71,1.16,0.79
0.71,1.16,0.79
0.03,0.51,1.08
0.01,0.73,1.03
0.09,-0.41,1.03
0.09,-0.41,1.03
0.01,-0.13,1.18
-0.03,-0.08,1.22
0.61,1.2,0.77
0.61,1.2,0.77
0.73,-0.74,0.54
0.76,-0.92,0.56
-0.08,-0.33,1.27
-0.1,-0.28,1.27
0.97,0.33,0.62
0.95,0.17,0.61
0.15,-0.91,1.02
0.13,-0.87,1.02
0.59,0.99,0.71
0.61,1.19,0.7
0.45,-1.15,0.7
0.44,-1.2,0.68
0.46,1.37,0.76
0.6,0.97,0.7
-0.18,0.25,1.27
-0.13,0.32,1.24
0.71,1.16,0.79
0.71,1.16,0.79
0.03,0.51,1.08
0.01,0.73,1.03
0.09,-0.41,1.03
0.09,-0.41,1.03
0.01,-0.13,1.18
-0.03,-0.08,1.22
0.61,1.2,0.77
0.61,1.2,0.77
0.73,-0.74,0.54
0.76,-0.92,0.56
-0.08,-0.33,1.27
-0.1,-0.28,1.27
0.97,0.33,0.62
0.95,0.17,0.61
0.15,-0.91,1.02
0.13,-0.87,1.02
0.59,0.99,0.71
0.61,1.19,0.7
0.45,-1.15,0.7
0.44,-1.2,0.68
0.46,1.37,0.76
0.6,0.97,0.7
-0.18,0.25,1.27
-0.13,0.32,1.24
0.71,1.16,0.79
0.71,1.16,0.79
0.03,0.51,1.08
0.01,0.73,1.03
0.09,-0.41,1.03
0.09,-0.41,1.03
0.01,-0.13,1.18
-0.03,-0.08,1.22
0.61,1.2,0.77
0.61,1.2,0.77
0.73,-0.74,0.54
0.76,-0.92,0.56
-0.08,-0.33,1.27
-0.1,-0.28,1.27
0.97,0.33,0.62
0.95,0.17,0.61
0.15,-0.91,1.02
0.13,-0.87,1.02
0.59,0.99,0.71
0.61,1.19,0.7
0.45,-1.15,0.7
0.44,-1.2,0.68
0.46,1.37,0.76
0.6,0.97,0.7
-0.18,0.25,1.27
-0.13,0.32,1.24
0.71,1.16,0.79
0.71,1.16,0.79
0.03,0.51,1.08
0.01,0.73,1.03
0.09,-0.41,1.03
0.09,-0.41,1.03
0.01,-0.13,1.18
-0.03,-0.08,1.22
0.61,1.2,0.77
0.61,1.2,0.77
0.73,-0.74,0.54
0.76,-0.92,0.56
-0.08,-0.33,1.27
-0.1,-0.28,1.27
0.97,0.33,0.62
0.95,0.17,0.61
0.15,-0.91,1.02
0.13,-0.87,1.02
0.59,0.99,0.71
0.61,1.19,0.7
0.45,-1.15,0.7
0.44,-1.2,0.68
0.46,1.37,0.76
0.6,0.97,0.7
-0.18,0.25,1.27
-0.13,0.32,1.24
0.71,1.16,0.79
0.71,1.16,0.79
0.03,0.51,1.08
0.01,0.73,1.03
0.09,-0.41,1.03
0.09,-0.41,1.03
0.01,-0.13,1.18
-0.03,-0.08,1.22
0.61,1.2,0.77
0.61,1.2,0.77
0.73,-0.74,0.54
0.76,-0.92,0.56
-0.08,-0.33,1.27
-0.1,-0.28,1.27
0.97,0.33,0.62
0.95,0.17,0.61
0.15,-0.91,1.02
0.13,-0.87,1.02
0.59,0.99,0.71
0.61,1.19,0.7
0.45,-1.15,0.7
0.44,-1.2,0.68
0.46,1.37,0.76
0.6,0.97,0.7
-0.18,0.25,1.27
-0.13,0.32,1.24
0.71,1.16,0.79
0.71,1.16,0.79
0.03,0.51,1.08
0.01,0.73,1.03
0.09,-0.41,1.03
0.09,-0.41,1.03
0.01,-0.13,1.18
-0.03,-0.08,1.22
0.61,1.2,0.77
0.61,1.2,0.77
0.73,-0.74,0.54
0.76,-0.92,0.56
-0.08,-0.33,1.27
-0.1,-0.28,1.27
0.97,0.33,0.62
0.95,0.17,0.61
0.15,-0.91,1.02
0.13,-0.87,1.02
0.59,0.99,0.71
0.61,1.19,0.7
0.45,-1.15,0.7
0.44,-1.2,0.68
0.46,1.37,0.76
0.6,0.97,0.7
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
0.33,-1.4,0.59
0.19,-1.36,0.76
-1.22,1.24,2.0
-1.05,0.31,2.0
0.82,-1.56,0.77
0.76,-1.39,0.78
0.55,1.0,0.08
0.62,1.22,0.24
