0,1,2
0.02,-0.25,1.07
0.04,-0.21,1.06
0.16,0.26,0.92
0.16,0.24,0.92
0.04,-0.3,0.99
0.07,-0.33,1.0
0.03,-0.34,1.03
0.03,-0.29,1.02
0.1,-0.35,0.97
0.08,-0.36,0.99
0.01,-0.24,1.08
0.01,-0.24,1.08
0.03,-0.29,1.03
0.05,-0.24,1.03
0.01,-0.34,1.05
0.01,-0.34,1.05
0.05,-0.31,1.01
0.03,-0.33,1.02
0.29,0.06,0.82
0.29,0.05,0.81
0.18,0.09,0.91
0.17,0.09,0.88
0.16,-0.27,0.89
0.19,-0.32,0.92
0.28,0.27,0.84
0.3,0.24,0.87
0.05,-0.34,1.03
0.04,-0.31,1.04
0.26,0.3,0.84
0.26,0.3,0.85
0.02,-0.28,1.04
0.02,-0.25,1.05
0.19,-0.09,0.89
0.18,-0.1,0.87
0.29,0.14,0.86
0.29,0.09,0.86
0.29,0.2,0.84
0.34,0.2,0.81
0.15,-0.23,0.91
0.15,-0.23,0.91
0.16,0.03,0.93
0.18,0.12,0.92
0.28,0.27,0.85
0.31,0.22,0.85
0.04,-0.29,1.04
0.04,-0.29,1.04
0.31,0.17,0.86
0.3,0.17,0.85
0.04,-0.31,1.01
0.04,-0.27,1.03
0.22,-0.05,0.87
0.23,-0.09,0.89
0.3,0.09,0.83
0.31,0.03,0.81
0.35,0.23,0.85
0.27,0.28,0.83
0.04,-0.2,1.04
0.03,-0.17,1.02
0.27,-0.03,0.87
0.23,-0.1,0.86
0.19,0.02,0.89
0.2,0.11,0.9
0.17,-0.32,0.93
0.13,-0.34,0.96
0.2,-0.04,0.9
0.19,-0.11,0.92
0.32,0.16,0.86
0.3,0.15,0.85
0.16,0.08,0.96
0.2,0.11,0.91
0.08,-0.15,1.0
0.1,-0.09,0.99
0.16,0.03,0.95
0.15,0.05,0.94
0.03,-0.15,1.04
0.03,-0.13,1.03
0.09,-0.09,0.99
0.09,-0.09,0.99
0.11,-0.1,0.98
0.15,-0.06,0.97
0.11,0.06,0.95
0.12,0.06,0.95
0.1,-0.0,0.97
0.11,0.02,0.95
0.14,-0.27,0.88
0.16,-0.3,0.9
0.06,-0.34,1.02
0.06,-0.34,1.02
0.03,-0.29,1.03
0.03,-0.32,1.05
0.06,-0.17,1.03
0.08,-0.12,1.01
0.27,0.15,0.86
0.31,0.15,0.87
0.33,0.21,0.85
0.28,0.27,0.86
0.04,-0.33,1.01
0.04,-0.35,1.01
0.26,0.26,0.83
0.29,0.23,0.84
0.04,-0.13,1.03
0.04,-0.13,1.03
0.14,-0.33,0.94
0.1,-0.35,0.96
0.23,-0.01,0.86
0.22,-0.04,0.88
0.28,0.23,0.83
0.28,0.19,0.84
0.23,-0.08,0.9
0.23,-0.08,0.9
0.04,-0.3,0.99
0.04,-0.33,1.01
0.17,-0.26,0.9
0.17,-0.31,0.89
0.28,0.24,0.88
0.27,0.19,0.87
0.3,0.22,0.82
0.3,0.25,0.84
0.24,0.17,0.9
0.28,0.18,0.85
0.01,-0.28,1.03
0.02,-0.3,1.0
0.17,0.14,0.93
0.19,0.17,0.91
0.18,-0.23,0.9
0.16,-0.28,0.9
0.2,-0.01,0.89
0.21,0.01,0.91
0.21,-0.0,0.9
0.18,-0.02,0.9
0.32,0.14,0.86
0.32,0.14,0.86
0.17,0.17,0.91
0.14,0.2,0.94
0.06,-0.14,1.04
0.07,-0.15,1.05
0.05,-0.37,1.04
0.03,-0.38,1.05
0.07,-0.37,1.02
0.04,-0.37,1.04
0.19,-0.15,0.89
0.22,-0.17,0.87
0.24,0.22,0.9
0.23,0.2,0.88
0.21,-0.12,0.93
0.19,-0.17,0.9
0.16,-0.09,0.91
0.17,-0.14,0.92
0.16,-0.28,0.91
0.15,-0.27,0.9
0.23,0.27,0.89
0.28,0.31,0.88
0.12,-0.4,0.93
0.11,-0.44,0.97
0.11,0.08,0.96
0.11,0.08,0.96
0.29,0.18,0.86
0.28,0.21,0.87
0.03,-0.3,1.04
0.03,-0.3,1.05
0.19,-0.25,0.91
0.18,-0.25,0.89
0.29,0.07,0.85
0.28,0.04,0.83
0.22,0.11,0.91
0.23,0.1,0.92
0.02,-0.31,1.06
0.01,-0.32,1.06
0.27,0.16,0.89
0.29,0.21,0.84
0.03,-0.38,1.05
0.05,-0.37,1.06
0.23,-0.1,0.88
0.24,-0.07,0.92
0.21,0.2,0.94
0.23,0.18,0.91
0.03,-0.31,1.0
0.03,-0.32,1.0
0.31,0.06,0.82
0.3,0.08,0.82
0.19,-0.33,0.92
0.15,-0.31,0.95
0.31,0.1,0.85
0.33,0.14,0.86
0.27,0.18,0.85
0.29,0.19,0.84
0.28,0.25,0.81
0.28,0.25,0.81
0.06,-0.14,0.99
0.08,-0.11,1.0
0.2,-0.13,0.93
0.16,-0.11,0.92
0.19,0.12,0.91
0.18,0.11,0.89
0.16,-0.36,0.94
0.13,-0.39,0.95
0.23,0.13,0.92
0.25,0.15,0.92
0.15,0.06,0.91
0.18,0.05,0.91
0.31,0.01,0.81
0.32,0.0,0.8
0.07,-0.44,1.01
0.05,-0.39,1.0
0.06,-0.26,1.0
0.06,-0.26,1.01
0.3,0.15,0.86
0.3,0.08,0.82
0.02,-0.27,1.03
0.02,-0.27,1.05
0.17,-0.24,0.93
0.17,-0.31,0.91
0.28,0.29,0.87
0.29,0.29,0.84
0.09,-0.06,0.97
0.12,-0.06,0.96
0.03,-0.32,1.01
0.04,-0.34,1.0
0.29,0.24,0.85
0.3,0.25,0.84
0.2,-0.24,0.91
0.19,-0.27,0.89
0.17,0.25,0.95
0.17,0.26,0.93
0.29,0.29,0.86
0.28,0.29,0.85
0.28,0.2,0.85
0.27,0.17,0.83
0.04,-0.35,1.03
0.03,-0.32,1.01
0.3,0.11,0.81
0.29,0.09,0.83
0.25,0.21,0.92
0.25,0.21,0.92
0.3,0.07,0.81
0.26,0.04,0.82
0.05,-0.16,1.04
0.05,-0.16,1.04
0.03,-0.33,0.99
0.03,-0.34,1.05
0.09,-0.37,1.0
0.06,-0.37,1.02
0.06,-0.37,1.03
0.03,-0.34,1.02
0.05,-0.27,1.02
0.05,-0.29,1.02
0.21,-0.23,0.91
0.21,-0.24,0.87
0.19,0.19,0.91
0.19,0.28,0.93
0.3,0.3,0.84
0.29,0.27,0.83
0.06,-0.4,1.0
0.05,-0.37,1.02
0.31,0.17,0.85
0.32,0.16,0.84
0.04,-0.2,1.04
0.06,-0.2,1.04
0.22,-0.05,0.9
0.22,-0.08,0.9
0.34,0.2,0.83
0.34,0.2,0.83
0.31,0.05,0.83
0.31,0.05,0.82
0.07,-0.34,1.0
0.06,-0.36,1.01
0.03,-0.33,1.06
0.04,-0.32,1.06
0.17,-0.25,0.93
0.16,-0.31,0.92
0.16,0.02,0.94
0.2,-0.01,0.92
0.03,-0.28,1.01
0.01,-0.29,1.04
0.09,-0.31,0.98
0.06,-0.3,0.99
0.05,-0.4,1.03
0.05,-0.39,1.02
0.3,-0.02,0.85
0.25,-0.09,0.87
0.15,0.05,0.94
0.18,0.04,0.93
0.16,-0.34,0.91
0.15,-0.39,0.92
0.2,0.25,0.93
0.25,0.27,0.89
0.06,-0.34,0.99
0.03,-0.36,1.01
0.29,0.14,0.82
0.29,0.07,0.82
0.33,0.17,0.82
0.33,0.17,0.84
0.26,0.16,0.89
0.31,0.15,0.84
0.24,0.06,0.92
0.22,0.12,0.9
0.06,-0.22,1.04
0.07,-0.19,1.06
0.02,-0.33,1.04
0.01,-0.35,1.04
0.19,-0.26,0.88
0.18,-0.25,0.92
0.1,-0.05,0.98
0.13,-0.04,0.97
0.02,-0.28,1.06
0.05,-0.21,1.06
0.03,-0.32,1.07
0.02,-0.32,1.07
0.14,-0.19,0.9
0.14,-0.23,0.92
0.3,0.08,0.81
0.29,0.07,0.82
0.22,0.01,0.91
0.2,0.05,0.91
0.05,-0.31,1.01
0.05,-0.31,1.01
0.26,0.24,0.84
0.29,0.23,0.84
0.19,0.14,0.91
0.2,0.14,0.9
0.08,-0.11,1.02
0.07,-0.07,1.01
0.18,-0.15,0.89
0.16,-0.22,0.91
0.15,-0.1,0.91
0.18,-0.15,0.93
0.2,0.02,0.93
0.21,0.02,0.94
0.02,-0.32,1.06
0.02,-0.29,1.06
0.16,-0.26,0.93
0.16,-0.29,0.92
0.26,0.19,0.9
0.24,0.19,0.87
0.03,-0.33,1.05
0.02,-0.33,1.07
0.2,-0.04,0.89
0.21,-0.07,0.92
0.33,0.02,0.83
0.29,-0.01,0.84
0.21,0.03,0.92
0.2,0.09,0.92
0.02,-0.25,1.04
0.03,-0.2,1.04
0.21,-0.1,0.9
0.18,-0.09,0.89
0.03,-0.31,1.04
0.03,-0.27,1.02
0.27,0.21,0.87
0.27,0.21,0.87
0.02,-0.29,1.02
0.02,-0.32,1.02
0.19,0.15,0.9
0.2,0.12,0.89
0.06,-0.3,1.0
0.06,-0.32,0.98
0.31,0.19,0.85
0.31,0.19,0.85
0.07,-0.14,1.0
0.09,-0.14,0.99
0.1,-0.3,0.97
0.1,-0.3,0.97
0.08,-0.35,0.98
0.08,-0.34,1.01
0.05,-0.31,0.99
0.05,-0.33,1.02
0.23,0.17,0.88
0.28,0.16,0.85
0.03,-0.25,1.03
0.04,-0.29,1.04
0.24,0.02,0.85
0.2,0.03,0.87
0.09,-0.09,1.0
0.14,0.02,0.97
0.32,0.17,0.83
0.31,0.17,0.86
0.19,-0.27,0.93
0.19,-0.27,0.93
0.17,-0.05,0.94
0.19,-0.04,0.92
0.11,-0.27,0.96
0.11,-0.27,0.96
0.03,-0.26,1.05
0.04,-0.27,1.02
0.29,0.25,0.85
0.3,0.23,0.85
0.15,-0.26,0.9
0.14,-0.28,0.91
0.08,-0.1,1.01
0.11,-0.09,1.0
0.34,0.19,0.85
0.32,0.26,0.84
0.31,0.22,0.84
0.32,0.15,0.81
0.22,-0.13,0.91
0.19,-0.11,0.93
0.17,-0.19,0.91
0.17,-0.25,0.91
0.16,-0.39,0.91
0.17,-0.4,0.94
0.17,-0.23,0.93
0.19,-0.29,0.9
0.05,-0.31,0.99
0.03,-0.3,1.01
0.21,0.14,0.93
0.2,0.1,0.95
0.32,0.16,0.83
0.34,0.19,0.84
0.28,0.26,0.84
0.29,0.24,0.85
0.16,-0.16,0.93
0.16,-0.21,0.91
0.03,-0.33,1.05
0.03,-0.27,1.03
0.27,0.24,0.84
0.27,0.24,0.84
0.14,-0.3,0.92
0.14,-0.3,0.92
0.25,-0.05,0.85
0.23,-0.06,0.88
0.3,0.08,0.82
0.28,0.09,0.83
0.29,0.21,0.85
0.31,0.2,0.85
0.07,-0.36,1.01
0.05,-0.34,1.02
0.24,0.24,0.88
0.24,0.21,0.84
0.22,-0.03,0.86
0.22,-0.05,0.91
0.28,0.07,0.83
0.27,0.03,0.84
0.19,-0.1,0.92
0.18,-0.17,0.9
0.04,-0.33,1.06
0.05,-0.35,1.03
0.32,0.16,0.85
0.32,0.17,0.82
0.05,-0.32,0.99
0.03,-0.31,1.01
0.21,0.06,0.94
0.21,0.06,0.94
0.23,-0.05,0.9
0.18,-0.03,0.9
0.04,-0.33,1.05
0.03,-0.34,1.04
0.27,0.19,0.87
0.28,0.21,0.85
0.03,-0.31,1.04
0.03,-0.29,1.04
0.17,-0.03,0.9
0.17,-0.08,0.91
0.26,0.12,0.87
0.32,0.12,0.84
0.16,-0.35,0.91
0.11,-0.32,0.94
0.22,0.09,0.93
0.21,0.09,0.94
0.18,-0.19,0.93
0.15,-0.21,0.89
0.28,0.26,0.86
0.3,0.2,0.83
0.05,-0.26,1.06
0.05,-0.2,1.04
0.21,-0.05,0.89
0.21,-0.11,0.91
0.05,-0.17,1.04
0.06,-0.11,1.03
0.26,0.3,0.84
0.25,0.27,0.86
0.17,-0.35,0.91
0.19,-0.39,0.89
0.31,0.22,0.82
0.32,0.25,0.82
0.25,0.2,0.87
0.27,0.19,0.87
0.31,0.15,0.85
0.3,0.14,0.89
0.32,0.15,0.86
0.3,0.2,0.87
0.13,0.0,0.98
0.13,0.05,0.95
0.03,-0.27,1.03
0.02,-0.29,1.06
0.1,-0.36,0.98
0.08,-0.36,0.97
0.27,0.13,0.84
0.3,0.15,0.85
0.19,0.18,0.93
0.2,0.2,0.91
0.03,-0.28,1.0
0.04,-0.3,1.02
0.14,-0.28,0.93
0.14,-0.28,0.93
0.25,-0.08,0.87
0.23,-0.06,0.87
0.19,0.03,0.9
0.19,0.03,0.9
0.19,-0.21,0.89
0.21,-0.21,0.89
0.28,0.09,0.83
0.29,0.04,0.81
0.06,-0.18,1.04
0.06,-0.11,1.03
0.31,0.05,0.8
0.3,0.04,0.83
0.05,-0.15,1.02
0.03,-0.14,1.01
0.3,0.05,0.84
0.27,0.05,0.82
0.3,0.14,0.86
0.29,0.14,0.86
0.29,0.09,0.82
0.31,0.08,0.85
0.19,0.17,0.9
0.2,0.17,0.91
0.15,-0.31,0.92
0.16,-0.37,0.94
0.27,0.21,0.89
0.26,0.24,0.86
0.07,-0.29,0.97
0.07,-0.31,0.99
0.18,-0.12,0.9
0.18,-0.16,0.91
0.17,0.11,0.93
0.18,0.09,0.94
0.07,-0.35,1.0
0.07,-0.36,1.04
0.16,-0.26,0.91
0.15,-0.28,0.9
0.24,-0.1,0.9
0.21,-0.13,0.89
0.23,-0.09,0.89
0.18,-0.09,0.92
0.17,-0.16,0.87
0.14,-0.17,0.88
0.03,-0.3,1.03
0.03,-0.31,1.05
0.17,-0.32,0.93
0.13,-0.28,0.93
0.2,-0.09,0.89
0.2,-0.09,0.89
0.19,-0.14,0.92
0.21,-0.17,0.91
0.16,-0.27,0.9
0.17,-0.27,0.91
0.11,-0.27,0.94
0.09,-0.3,0.96
0.2,-0.23,0.9
0.16,-0.29,0.91
0.3,0.25,0.85
0.3,0.27,0.83
0.21,0.07,0.92
0.21,0.05,0.93
0.19,0.05,0.89
0.21,0.14,0.9
0.23,0.07,0.92
0.24,0.09,0.9
0.28,0.25,0.82
0.31,0.23,0.82
0.08,-0.29,0.97
0.07,-0.25,0.99
0.33,0.12,0.84
0.34,0.09,0.81
0.05,-0.15,1.03
0.06,-0.13,1.02
0.11,-0.2,0.95
0.09,-0.23,0.97
0.24,0.01,0.85
0.24,-0.04,0.85
0.29,0.12,0.86
0.31,0.12,0.86
0.02,-0.25,1.03
0.02,-0.27,1.06
0.22,0.02,0.89
0.23,-0.02,0.88
0.03,-0.28,1.05
0.03,-0.28,1.05
0.03,-0.24,1.05
0.04,-0.24,1.06
0.02,-0.36,1.05
0.03,-0.31,1.03
0.19,-0.07,0.92
0.17,-0.05,0.92
0.24,0.21,0.92
0.22,0.17,0.89
0.21,0.02,0.91
0.19,0.04,0.92
0.24,0.18,0.88
0.24,0.19,0.86
0.24,0.11,0.91
0.25,0.15,0.9
0.05,-0.15,1.02
0.06,-0.15,1.05
0.17,-0.12,0.9
0.16,-0.11,0.9
0.23,0.13,0.91
0.23,0.14,0.91
0.05,-0.27,1.02
0.04,-0.25,1.01
0.17,-0.22,0.91
0.16,-0.28,0.92
0.3,0.2,0.86
0.29,0.24,0.82
0.14,-0.0,0.93
0.19,-0.0,0.92
0.05,-0.31,1.01
0.05,-0.26,1.01
0.02,-0.32,1.05
0.0,-0.32,1.07
0.06,-0.07,1.01
0.06,-0.05,0.99
0.21,0.03,0.91
0.19,0.05,0.92
0.28,0.21,0.85
0.31,0.25,0.85
0.27,0.09,0.84
0.27,0.04,0.84
0.17,-0.13,0.91
0.17,-0.16,0.93
0.31,0.02,0.82
0.32,0.02,0.83
0.3,0.16,0.83
0.3,0.13,0.81
0.33,0.15,0.83
0.31,0.13,0.84
0.22,0.01,0.89
0.21,-0.07,0.89
0.19,-0.21,0.92
0.16,-0.22,0.88
0.31,0.23,0.84
0.3,0.19,0.85
0.27,-0.02,0.85
0.25,-0.02,0.87
0.19,-0.3,0.9
0.18,-0.3,0.88
0.28,0.27,0.83
0.26,0.29,0.85
0.03,-0.25,1.05
0.04,-0.24,1.06
0.18,-0.14,0.91
0.19,-0.12,0.89
0.28,0.09,0.83
0.28,0.05,0.82
0.3,0.12,0.86
0.32,0.16,0.87
0.13,0.04,0.95
0.14,0.08,0.91
0.06,-0.32,1.0
0.05,-0.33,1.05
0.03,-0.28,1.04
0.04,-0.21,1.05
0.21,0.11,0.89
0.23,0.09,0.92
0.3,0.05,0.83
0.31,0.02,0.84
0.21,-0.18,0.9
0.21,-0.18,0.9
0.07,-0.1,1.01
0.07,-0.1,1.01
0.22,-0.03,0.87
0.24,-0.04,0.9
0.06,-0.29,1.01
0.03,-0.26,1.0
0.09,-0.29,0.99
0.07,-0.33,0.98
0.03,-0.3,1.08
0.03,-0.24,1.05
0.28,0.19,0.87
0.26,0.23,0.83
0.06,-0.13,1.02
0.08,-0.14,1.0
0.03,-0.28,1.04
0.02,-0.25,1.02
0.22,0.02,0.89
0.2,-0.02,0.91
0.25,-0.02,0.88
0.21,0.01,0.88
0.09,-0.35,1.0
0.08,-0.36,0.99
0.07,-0.16,1.05
0.07,-0.16,1.05
0.05,-0.18,1.04
0.05,-0.14,1.03
0.02,-0.35,1.06
0.01,-0.31,1.06
0.14,-0.35,0.95
0.12,-0.37,0.97
0.18,-0.17,0.91
0.18,-0.17,0.91
0.3,0.23,0.83
0.3,0.19,0.84
0.2,0.06,0.92
0.22,0.04,0.92
0.33,0.12,0.88
0.28,0.18,0.89
0.18,-0.06,0.9
0.16,-0.13,0.92
0.16,-0.31,0.93
0.16,-0.35,0.93
0.18,-0.32,0.93
0.15,-0.3,0.95
0.06,-0.27,1.0
0.06,-0.3,1.0
0.07,-0.34,1.0
0.06,-0.36,1.02
0.28,0.19,0.85
0.28,0.24,0.85
0.12,0.01,0.95
0.15,-0.01,0.95
0.31,0.07,0.82
0.31,0.08,0.81
0.03,-0.24,1.07
0.03,-0.19,1.05
0.25,0.21,0.87
0.25,0.21,0.87
0.19,0.14,0.89
0.21,0.15,0.9
0.03,-0.22,1.07
0.03,-0.23,1.06
0.25,0.09,0.88
0.3,0.09,0.88
0.19,0.04,0.9
0.21,0.11,0.89
0.17,-0.3,0.92
0.13,-0.32,0.94
0.31,0.05,0.83
0.3,0.03,0.81
0.34,0.15,0.86
0.34,0.15,0.86
0.1,-0.0,1.01
0.11,0.06,0.97
0.03,-0.31,1.07
0.03,-0.34,1.03
0.06,-0.27,1.0
0.05,-0.23,0.99
0.03,-0.26,1.06
0.05,-0.24,1.07
0.02,-0.24,1.03
0.02,-0.24,1.03
0.02,-0.21,1.06
0.02,-0.23,1.07
0.23,0.13,0.87
0.25,0.08,0.88
0.34,0.18,0.82
0.33,0.12,0.82
0.09,-0.08,0.97
0.14,-0.04,0.95
0.03,-0.31,1.05
0.01,-0.32,1.05
0.03,-0.23,1.06
0.03,-0.23,1.06
0.18,-0.03,0.94
0.18,-0.03,0.94
0.21,0.03,0.92
0.18,0.03,0.92
0.2,0.04,0.92
0.2,0.04,0.92
0.04,-0.29,1.03
0.06,-0.22,1.03
0.06,-0.32,1.01
0.03,-0.28,1.02
0.01,-0.28,1.04
0.04,-0.21,1.04
0.17,0.12,0.92
0.17,0.12,0.92
0.28,0.22,0.83
0.28,0.25,0.82
0.29,0.11,0.8
0.29,0.11,0.84
0.09,-0.02,0.98
0.14,-0.03,0.97
0.01,-0.34,1.04
0.03,-0.35,1.06
0.01,-0.32,1.07
0.02,-0.28,1.05
0.08,-0.08,1.0
0.1,-0.07,0.99
0.28,0.19,0.84
0.3,0.16,0.86
0.19,-0.2,0.89
0.2,-0.19,0.9
0.03,-0.29,1.05
0.03,-0.29,1.05
0.12,0.04,0.97
0.13,0.08,0.95
0.33,0.14,0.83
0.35,0.1,0.81
0.05,-0.25,1.02
0.03,-0.23,1.03
0.2,-0.01,0.89
0.2,-0.08,0.9
0.3,0.02,0.82
0.28,0.0,0.83
0.27,0.15,0.87
0.29,0.19,0.85
0.05,-0.07,1.01
0.07,-0.05,0.99
0.3,0.03,0.82
0.3,-0.0,0.83
0.03,-0.27,1.05
0.04,-0.26,1.07
0.16,-0.26,0.89
0.17,-0.26,0.91
0.18,-0.17,0.88
0.22,-0.18,0.9
0.16,-0.35,0.94
0.14,-0.34,0.95
0.06,-0.29,0.99
0.06,-0.3,1.0
0.02,-0.34,1.06
0.01,-0.32,1.05
0.21,0.17,0.89
0.21,0.14,0.89
0.22,0.24,0.85
0.26,0.17,0.84
0.04,-0.38,1.03
0.03,-0.37,1.02
0.25,0.25,0.83
0.28,0.19,0.85
0.18,-0.19,0.93
0.17,-0.2,0.9
0.18,-0.31,0.91
0.17,-0.37,0.91
0.14,-0.43,0.96
0.14,-0.43,0.96
0.03,-0.19,1.05
0.05,-0.15,1.05
0.26,0.28,0.83
0.29,0.24,0.84
0.18,-0.21,0.92
0.19,-0.22,0.89
0.02,-0.39,1.05
0.02,-0.39,1.05
0.14,-0.35,0.95
0.1,-0.37,0.96
0.03,-0.3,1.0
0.03,-0.3,1.0
0.17,0.26,0.94
0.19,0.25,0.95
0.19,-0.22,0.89
0.18,-0.26,0.89
0.19,-0.3,0.86
0.15,-0.32,0.89
0.23,-0.06,0.87
0.24,-0.1,0.89
0.13,0.04,0.94
0.15,0.01,0.95
0.18,-0.08,0.92
0.18,-0.08,0.92
0.03,-0.23,1.03
0.04,-0.19,1.02
0.25,0.26,0.92
0.22,0.28,0.88
0.3,0.22,0.86
0.29,0.15,0.85
0.28,0.25,0.87
0.3,0.2,0.86
0.3,0.02,0.83
0.31,-0.03,0.82
0.29,-0.01,0.84
0.29,-0.03,0.83
0.24,-0.14,0.87
0.24,-0.14,0.87
0.17,0.08,0.9
0.19,0.16,0.89
0.2,-0.31,0.9
0.19,-0.3,0.89
0.37,0.18,0.83
0.34,0.22,0.84
0.29,0.04,0.82
0.31,-0.0,0.81
0.19,-0.29,0.91
0.2,-0.29,0.91
0.03,-0.42,1.06
0.02,-0.4,1.04
0.19,0.02,0.94
0.19,0.06,0.93
0.31,0.26,0.84
0.26,0.29,0.81
0.19,-0.21,0.88
0.19,-0.24,0.89
0.19,0.16,0.94
0.17,0.19,0.9
0.17,-0.39,0.91
0.16,-0.36,0.94
0.05,-0.4,1.03
0.04,-0.4,1.03
0.14,-0.17,0.91
0.15,-0.23,0.92
0.32,0.19,0.86
0.33,0.21,0.85
0.09,-0.03,0.97
0.08,-0.01,0.98
0.24,-0.16,0.89
0.21,-0.22,0.9
0.23,0.28,0.92
0.26,0.27,0.89
0.22,0.22,0.91
0.27,0.28,0.87
0.29,0.19,0.85
0.29,0.19,0.85
0.3,0.02,0.83
0.31,0.02,0.83
0.29,0.15,0.84
0.29,0.16,0.82
0.18,0.31,0.91
0.22,0.3,0.91
0.07,-0.12,0.99
0.09,-0.11,1.0
0.04,-0.37,1.01
0.05,-0.3,1.01
0.17,-0.3,0.91
0.19,-0.33,0.91
0.3,0.22,0.87
0.3,0.27,0.83
0.06,-0.11,1.0
0.07,-0.11,1.01
0.17,-0.39,0.92
0.17,-0.39,0.92
0.29,0.21,0.87
0.29,0.17,0.88
0.06,-0.25,1.01
0.05,-0.18,1.01
0.25,0.2,0.87
0.26,0.16,0.85
0.08,-0.05,0.99
0.07,-0.04,0.99
0.06,-0.36,1.01
0.04,-0.36,1.01
0.17,-0.31,0.9
0.16,-0.37,0.92
0.3,0.26,0.82
0.32,0.21,0.86
0.22,-0.08,0.89
0.22,-0.13,0.92
0.18,-0.38,0.9
0.17,-0.41,0.88
0.11,-0.41,0.96
0.11,-0.45,0.97
0.29,0.24,0.85
0.3,0.2,0.86
0.14,-0.43,0.93
0.14,-0.43,0.93
0.2,0.14,0.93
0.18,0.18,0.89
0.12,-0.35,0.93
0.11,-0.38,0.94
0.31,0.18,0.85
0.31,0.18,0.85
0.15,-0.21,0.92
0.17,-0.27,0.93
0.08,-0.14,1.02
0.08,-0.1,1.0
0.14,-0.17,0.93
0.13,-0.22,0.92
0.29,0.09,0.83
0.29,0.02,0.84
0.27,0.28,0.87
0.23,0.3,0.85
0.1,0.04,0.97
0.11,0.04,0.97
0.12,-0.45,0.96
0.12,-0.45,0.96
0.29,0.13,0.88
0.27,0.1,0.87
0.07,-0.15,1.02
0.09,-0.11,1.02
0.18,-0.34,0.91
0.19,-0.3,0.9
0.29,0.3,0.87
0.32,0.32,0.84
0.09,-0.4,0.98
0.07,-0.41,0.99
0.3,-0.04,0.84
0.3,-0.05,0.84
0.31,0.03,0.82
0.33,0.05,0.81
0.25,-0.16,0.89
0.23,-0.15,0.88
0.11,-0.05,0.95
0.12,-0.02,0.96
0.13,0.07,0.94
0.15,0.09,0.94
0.13,-0.07,0.95
0.11,-0.06,0.95
0.13,-0.15,0.93
0.14,-0.16,0.93
0.12,-0.16,0.95
0.12,-0.16,0.96
0.16,-0.23,0.95
0.16,-0.23,0.94
0.17,-0.23,0.92
0.17,-0.19,0.93
0.13,-0.12,0.94
0.12,-0.1,0.94
0.13,-0.15,0.93
0.13,-0.16,0.94
0.13,-0.04,0.98
0.13,-0.04,0.98
0.19,0.1,0.92
0.2,0.12,0.91
0.22,0.05,0.91
0.22,0.03,0.91
0.21,0.01,0.9
0.24,0.02,0.88
0.16,-0.17,0.92
0.16,-0.2,0.94
0.25,0.03,0.89
0.25,-0.0,0.9
0.19,-0.01,0.92
0.19,0.02,0.92
0.22,0.03,0.9
0.24,-0.02,0.9
0.25,0.01,0.91
0.24,0.02,0.9
0.16,0.15,0.93
0.16,0.15,0.93
0.13,-0.08,0.94
0.12,-0.11,0.94
0.13,-0.16,0.94
0.14,-0.15,0.94
0.12,-0.14,0.94
0.12,-0.14,0.94
0.12,-0.19,0.95
0.12,-0.14,0.93
0.15,-0.22,0.93
0.16,-0.19,0.96
0.13,-0.19,0.95
0.12,-0.15,0.95
0.21,-0.13,0.87
0.21,-0.13,0.87
0.17,0.14,0.93
0.18,0.09,0.95
0.11,-0.03,0.98
0.13,0.0,0.98
0.24,-0.06,0.92
0.24,-0.07,0.89
0.18,0.12,0.92
0.19,0.17,0.93
0.15,0.11,0.92
0.16,0.09,0.92
0.22,-0.22,0.88
0.21,-0.24,0.9
0.21,-0.21,0.91
0.19,-0.27,0.89
0.16,-0.26,0.95
0.16,-0.24,0.94
0.2,-0.19,0.91
0.2,-0.2,0.89
0.15,-0.2,0.94
0.15,-0.19,0.95
0.25,0.0,0.88
0.24,-0.05,0.87
0.24,0.09,0.88
0.24,0.06,0.88
0.16,0.11,0.94
0.16,0.13,0.92
0.13,-0.07,0.95
0.11,-0.04,0.96
0.21,-0.2,0.89
0.21,-0.18,0.88
0.24,0.05,0.89
0.23,0.05,0.92
0.11,-0.06,0.93
0.11,-0.08,0.95
0.24,-0.01,0.89
0.24,-0.01,0.89
0.15,-0.2,0.94
0.14,-0.15,0.93
0.22,0.04,0.88
0.24,0.02,0.89
0.15,0.01,0.95
0.14,0.04,0.96
0.12,-0.04,0.95
0.1,-0.04,0.95
0.09,-0.11,0.96
0.11,-0.1,0.96
0.14,-0.07,0.94
0.12,-0.07,0.95
0.2,-0.24,0.92
0.2,-0.26,0.91
0.22,0.04,0.88
0.23,0.04,0.87
0.11,0.02,0.95
0.12,-0.01,0.97
0.14,-0.23,0.93
0.14,-0.22,0.94
0.23,-0.13,0.88
0.23,-0.13,0.89
0.12,0.03,0.92
0.14,0.01,0.96
0.25,-0.02,0.91
0.25,-0.02,0.91
0.13,-0.18,0.96
0.12,-0.15,0.95
0.23,-0.05,0.89
0.24,-0.05,0.88
0.3,-0.03,0.82
0.27,-0.05,0.84
0.14,-0.35,0.92
0.13,-0.4,0.94
0.25,0.16,0.89
0.28,0.18,0.9
0.23,0.14,0.91
0.22,0.16,0.93
0.16,-0.39,0.93
0.14,-0.39,0.92
0.05,-0.31,1.0
0.07,-0.31,1.02
